# ------------------------------------------------------------------
# Generated by forcedphotometry_trim_cforcepsfaper_threads.pl, v5.5 on 2023-10-31 at 15:19:42
#
# Requested input R.A. = 10.421125 degrees
# Requested input Dec. = -0.3271667 degrees
# Requested JD start = 2458194.5 days
# Requested JD end = 2460247.91245234 days
# Authenticated program IDs = 1
#
# Column definitions:
# sindex = sequential counter
# field = ZTF Field identifier
# ccdid = CCD identifier (1..16)
# qid = Quadrant (CCD-amplifier) identifier (1..4)
# filter = Filter string: ZTF_g, ZTF_r, ZTF_i
# pid = processed image Operations DB identifier
# infobitssci = processing summary/QA bits for sci image
# sciinpseeing = Effective FWHM of sci image [pixels]
# scibckgnd = Background level in sci image [DN]
# scisigpix = Robust sigma per pixel in sci image [DN]
# zpmaginpsci = Photometric zeropoint for sci image [mag]
# zpmaginpsciunc = 1-sigma uncertainty in zpmaginpsci [mag]
# zpmaginpscirms = RMS (deviation from average) in difference between instrumental mags and PS1 calibrators [mag]
# clrcoeff = Linear color coefficient from calibration; for ZTF_g,r,i, PS1 color used is g-r, g-r, r-i respectively
# clrcoeffunc = 1-sigma uncertainty in clrcoeff
# ncalmatches = Number of PS1 calibrators used in initial calibration of sci image
# exptime = Integration time for sci image [sec]
# adpctdif1 = Full sci image astrometric RMS along R.A. with respect to Gaia1 [arcsec]
# adpctdif2 = Full sci image astrometric RMS along Dec. with respect to Gaia1 [arcsec]
# diffmaglim = Magnitude limit in difference image [mag]
# zpdiff = Photometric zeropoint for difference image [mag]
# programid = Program identifier [0=engineering; 1=public; 2=private; 3=Caltech time]
# jd = Julian Date at start of exposure [days]
# rfid = Reference image Operations DB identifier
# forcediffimflux = Forced difference image PSF-fit flux [DN]
# forcediffimfluxunc = 1-sigma uncertainty in forcediffimflux [DN]
# forcediffimsnr = Signal-to-noise ratio for forcediffimflux measurement
# forcediffimchisq = Reduced chi-square in PSF-fit
# forcediffimfluxap = Forced difference image aperture flux using a fixed 9-pixel diameter aperture [DN]
# forcediffimfluxuncap = 1-sigma uncertainty in forcediffimfluxap [DN]
# forcediffimsnrap = Signal-to-noise ratio for forcediffimfluxap measurement
# aperturecorr = Aperture (curve-of-growth) correction factor that was applied to forcediffimfluxap measurement
# dnearestrefsrc = Distance to nearest ref image source if found within 5 arcsec [arcsec]
# nearestrefmag = Magnitude of nearest ref image source [mag]
# nearestrefmagunc = 1-sigma uncertainty in nearestrefmag [mag]
# nearestrefchi = Chi parameter for nearestrefmag measurement (ratio: RMS in PSF-fit residuals / expected RMS from priors)
# nearestrefsharp = Sharp parameter for nearestrefmag measurement (~0 => PSF like; >>0 => extended; <<0 => pixel spike or hard edge)
# refjdstart = JD of earliest sci image used for ref image [days]
# refjdend = JD of latest sci image used for ref image [days]
# procstatus = Per-epoch processing status codes (0 => no warnings); if non-zero, which is abnormal, see documentation.
# ------------------------------------------------------------------
# Order of columns below:
 sindex, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
 9 397 14 4 ZTF_g 561441165515 0 2.1453 75.9738 4.52597 25.958 3.54447e-05 0.0301257 -0.0297557 4.71803e-05 192 30. 0.072287 0.070931 20.55 25.958 1 2458315.941169 397120155 -58.70452725339 20.283579 -3.219451 0.958544 -38.18887473149 35.713013 -1.076529 1.085548 0.208260580831621 20.1109997749329 0.0370000004768372 0.896000027656555 0.0500000007450581 2458312.978947 2458350.922604 0
 10 397 14 4 ZTF_r 561465105515 0 1.7126 128.325 5.65916 25.9934 2.70457e-05 0.0261107 0.124946 3.52585e-05 197 30. 0.067772 0.05714 20.4442 25.9934 1 2458315.9651042 397120255 -15.24922541309 20.519447 -0.826679 1.050380 28.06681240364 40.990631 0.689324 1.036154 0.189144535655373 19.7390002250671 0.0520000010728836 2.56599998474121 0.140000000596046 2458289.964792 2458353.960567 0
 11 397 14 4 ZTF_g 564441225515 0 2.2717 94.4143 4.30152 26.202 3.32196e-05 0.0294711 -0.0129969 4.35797e-05 199 30. 0.072163 0.067302 20.8984 26.202 1 2458318.9412269 397120155 -44.72209800138 20.460636 -2.431408 0.937514 -57.93390481783 34.787670 -1.676574 1.111200 0.208260580831621 20.1109997749329 0.0370000004768372 0.896000027656555 0.0500000007450581 2458312.978947 2458350.922604 0
 12 397 14 4 ZTF_g 567441365515 0 2.2303 96.0179 4.42068 26.222 3.02437e-05 0.0280017 -0.0319914 4.0256e-05 196 30. 0.067256 0.070671 20.9354 26.222 1 2458321.9413657 397120155 -58.37509520204 20.141211 -3.224014 0.895841 -92.58531060618 35.151562 -2.651628 1.102969 0.208260580831621 20.1109997749329 0.0370000004768372 0.896000027656555 0.0500000007450581 2458312.978947 2458350.922604 0
 13 397 14 4 ZTF_r 567481655515 0 1.8514 151.524 5.54308 26.2131 2.65164e-05 0.026306 0.102303 3.44853e-05 200 30. 0.061836 0.051616 20.6012 26.2131 1 2458321.9816551 397120255 -64.26173954574 22.388008 -3.192948 1.012053 -106.83544215035 44.680218 -2.407217 1.035750 0.189144535655373 19.7390002250671 0.0520000010728836 2.56599998474121 0.140000000596046 2458289.964792 2458353.960567 0
 14 397 14 4 ZTF_g 570438805515 0 2.821 79.8141 8.84941 26.0132 8.25682e-05 0.0430912 -0.0241948 0.000136453 145 30. 0.080251 0.074964 19.7094 26.0132 1 2458324.9388079 397120155 -29.92327273975 49.985023 -0.665923 0.963477 -115.61704951947 77.669495 -1.498603 1.141059 0.208260580831621 20.1109997749329 0.0370000004768372 0.896000027656555 0.0500000007450581 2458312.978947 2458350.922604 0
 15 397 14 4 ZTF_r 570481755515 0 1.7998 140.797 5.72583 26.1137 3.26558e-05 0.0284924 0.11556 4.298e-05 191 30. 0.062105 0.052924 20.4938 26.1137 1 2458324.9817593 397120255 -34.35481727235 21.716440 -1.759761 1.021116 -26.43151323761 43.141369 -0.616799 1.040735 0.189144535655373 19.7390002250671 0.0520000010728836 2.56599998474121 0.140000000596046 2458289.964792 2458353.960567 0
 16 397 14 4 ZTF_r 573418775515 1 2.2285 38.1298 26.9279 25.0463 0.000414171 0.0607515 0.097466 0.000702878 62 30. 0.076381 0.069955 17.5729 25.0463 1 2458327.9187731 397120255 14.25456095556 121.704514 0.130287 0.960862 -89.53197599049 233.581787 -0.385882 1.041226 0.189144535655373 19.7390002250671 0.0520000010728836 2.56599998474121 0.140000000596046 2458289.964792 2458353.960567 0
 17 397 14 4 ZTF_r 576396975515 0 2.5103 138.955 19.1599 26.1333 6.8415e-05 0.041714 0.109421 8.97397e-05 190 30. 0.07008 0.061878 18.9305 26.1333 1 2458330.8969792 397120255 -77.89052568636 81.976974 -1.056933 1.033773 -12.14974675656 149.708344 -0.081703 1.033454 0.189144535655373 19.7390002250671 0.0520000010728836 2.56599998474121 0.140000000596046 2458289.964792 2458353.960567 0
 18 397 14 4 ZTF_r 580438515515 0 2.0142 148.808 9.02842 26.1903 2.1372e-05 0.023533 0.105437 2.78568e-05 197 30. 0.066247 0.058849 20.0361 26.1903 1 2458334.9385185 397120255 -14.71909741027 32.460213 -0.504411 1.081020 38.00781319138 63.439594 0.603153 1.036849 0.189144535655373 19.7390002250671 0.0520000010728836 2.56599998474121 0.140000000596046 2458289.964792 2458353.960567 0
 19 397 14 4 ZTF_g 580463185515 0 2.331 97.2489 8.85989 26.2188 7.40766e-05 0.0429601 -0.00763075 0.000108034 172 30. 0.07259 0.083735 20.0887 26.2188 1 2458334.9631829 397120155 -19.86357639416 45.388973 -0.486813 0.966999 -9.03588976257 73.870026 -0.123145 1.139708 0.208260580831621 20.1109997749329 0.0370000004768372 0.896000027656555 0.0500000007450581 2458312.978947 2458350.922604 0
 20 1442 8 1 ZTF_r 581445482815 0 1.9842 328.138 7.02122 26.2646 4.14063e-05 0.0326227 0.116159 5.20129e-05 204 30. 0.052979 0.049044 20.3851 26.2646 2 2458335.9454861 1442120228 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458335.945486 2458774.737083 57,61
 21 1442 8 4 ZTF_r 581445483115 0 1.7185 316.331 6.81407 26.2095 2.42926e-05 0.0259379 0.121576 3.24675e-05 198 30. 0.059862 0.057086 20.4917 26.2095 2 2458335.9454861 1442120231 -30.28565653645 26.338394 -1.279094 0.917509 -23.69485478971 51.691086 -0.461481 1.049054 0.0377841153443166 19.5570000648499 0.0500000007450581 1.87600004673004 0.224000006914139 2458335.945486 2458774.737083 0
 22 397 14 4 ZTF_r 581445935515 0 1.8725 153.34 6.97799 26.2116 2.07278e-05 0.0230604 0.110358 2.73013e-05 197 30. 0.059856 0.05332 20.349 26.2116 1 2458335.9459375 397120255 -7.85467935637 29.542740 -0.295755 0.890899 -67.5825774525 58.933258 -1.154488 1.037119 0.189144535655373 19.7390002250671 0.0520000010728836 2.56599998474121 0.140000000596046 2458289.964792 2458353.960567 0
 23 397 14 4 ZTF_r 581446385515 0 1.8455 152.433 6.97992 26.2011 2.21335e-05 0.023754 0.114508 2.89862e-05 198 30. 0.060634 0.051413 20.3577 26.2011 1 2458335.9463889 397120255 -37.10535173182 25.266064 -1.633630 1.019073 -9.88783585661 50.117218 -0.198623 1.041540 0.189144535655373 19.7390002250671 0.0520000010728836 2.56599998474121 0.140000000596046 2458289.964792 2458353.960567 0
 24 1442 8 4 ZTF_r 581446853115 0 1.7747 314.982 6.76174 26.2099 2.18671e-05 0.0249404 0.127424 2.96989e-05 200 30. 0.060737 0.05703 20.467 26.2099 2 2458335.9468519 1442120231 -56.17631436771 25.535320 -2.447185 1.000955 -52.73465407075 49.254818 -1.077861 1.052146 0.0377841153443166 19.5570000648499 0.0500000007450581 1.87600004673004 0.224000006914139 2458335.945486 2458774.737083 0
 25 1442 8 1 ZTF_r 581446852815 0 1.9087 327.72 7.03435 26.2619 3.16413e-05 0.0283972 0.129357 3.98453e-05 202 30. 0.052262 0.050965 20.4156 26.2619 2 2458335.9468519 1442120228 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458335.945486 2458774.737083 57,61
 26 1442 8 1 ZTF_r 582454532815 0 2.0333 334.359 6.13658 26.298 3.5897e-05 0.030443 0.113157 4.54368e-05 204 30. 0.056788 0.050946 20.5114 26.298 2 2458336.954537 1442120228 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458335.945486 2458774.737083 57,61
 27 1442 8 4 ZTF_r 582454533115 0 2.0359 319.349 5.93125 26.2148 2.08667e-05 0.0239678 0.124962 2.81104e-05 199 30. 0.064429 0.054104 20.4792 26.2148 2 2458336.954537 1442120231 -107.84728505861 24.810902 -4.835279 1.027211 -137.09161806478 46.140705 -2.991175 1.056047 0.0377841153443166 19.5570000648499 0.0500000007450581 1.87600004673004 0.224000006914139 2458335.945486 2458774.737083 0
 28 1442 8 1 ZTF_r 582454982815 0 1.8236 335.534 6.1453 26.2819 4.91999e-05 0.0360195 0.12334 6.19725e-05 207 30. 0.053037 0.049895 20.6097 26.2819 2 2458336.9549884 1442120228 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458335.945486 2458774.737083 57,61
 29 1442 8 4 ZTF_r 582454983115 0 1.7657 319.416 5.94151 26.2033 2.00076e-05 0.0236904 0.124927 2.68591e-05 200 30. 0.061361 0.055455 20.611 26.2033 2 2458336.9549884 1442120231 -37.41536693014 21.525013 -1.933577 1.048687 -82.66604046131 41.086617 -2.025545 1.054986 0.0377841153443166 19.5570000648499 0.0500000007450581 1.87600004673004 0.224000006914139 2458335.945486 2458774.737083 0
 30 397 14 4 ZTF_r 582455455515 0 2.1359 156.074 6.10017 26.24 3.16418e-05 0.0285504 0.11078 4.16657e-05 198 30. 0.062324 0.051282 20.4849 26.24 1 2458336.9554514 397120255 -36.00186156197 22.094858 -1.812544 1.145380 -51.08332685456 42.223846 -1.217970 1.039863 0.189144535655373 19.7390002250671 0.0520000010728836 2.56599998474121 0.140000000596046 2458289.964792 2458353.960567 0
 31 397 14 4 ZTF_r 582455905515 0 1.9362 156.374 6.07079 26.2257 2.37088e-05 0.0244592 0.11502 3.08865e-05 197 30. 0.059747 0.049184 20.5678 26.2257 1 2458336.9559028 397120255 13.91995353392 23.668741 0.654210 0.925816 9.94490250942 46.799644 0.213931 1.037559 0.189144535655373 19.7390002250671 0.0520000010728836 2.56599998474121 0.140000000596046 2458289.964792 2458353.960567 0
 32 397 14 4 ZTF_g 583396925515 0 2.5045 94.0725 4.64864 26.1962 3.73581e-05 0.030879 -0.0377409 4.91763e-05 195 30. 0.068425 0.073863 20.7574 26.1962 1 2458337.8969213 397120155 7.97446800784 23.060909 0.384663 0.931315 4.02406171284 38.379086 0.105557 1.121524 0.208260580831621 20.1109997749329 0.0370000004768372 0.896000027656555 0.0500000007450581 2458312.978947 2458350.922604 0
 33 397 14 4 ZTF_g 588435115515 0 1.9595 85.8908 4.06974 26.0842 3.59281e-05 0.030706 -0.0342056 4.82782e-05 197 30. 0.065506 0.067151 20.9023 26.0842 1 2458342.9351157 397120155 4.67854642877 17.693125 0.294145 1.011384 -6.38654028374 31.223063 -0.205923 1.095296 0.208260580831621 20.1109997749329 0.0370000004768372 0.896000027656555 0.0500000007450581 2458312.978947 2458350.922604 0
 34 397 14 4 ZTF_r 588463105515 0 2.113 139.889 5.19146 26.1047 2.19055e-05 0.0235582 0.115621 2.85858e-05 197 30. 0.06322 0.052515 20.514 26.1047 1 2458342.9631019 397120255 5.74725544932 20.137661 0.317473 0.987494 9.15637329902 38.330860 0.240486 1.036583 0.189144535655373 19.7390002250671 0.0520000010728836 2.56599998474121 0.140000000596046 2458289.964792 2458353.960567 0
 35 397 14 4 ZTF_r 591381485515 0 1.7778 137.832 5.07358 26.0857 2.75618e-05 0.0264203 0.119531 3.58336e-05 200 30. 0.067909 0.053264 20.6159 26.0857 1 2458345.8814815 397120255 13.67753638475 19.904255 0.764393 0.964554 -38.79688276242 38.381138 -1.017640 1.045142 0.189144535655373 19.7390002250671 0.0520000010728836 2.56599998474121 0.140000000596046 2458289.964792 2458353.960567 0
 36 397 14 4 ZTF_r 591382395515 0 1.843 138.571 5.07773 26.1159 2.03642e-05 0.0227039 0.118088 2.644e-05 199 30. 0.06152 0.054973 20.6076 26.1159 3 2458345.8823958 397120255 26.58809314078 19.527754 1.514571 0.926102 19.46411109193 38.960979 0.502944 1.037517 0.189144535655373 19.7390002250671 0.0520000010728836 2.56599998474121 0.140000000596046 2458289.964792 2458353.960567 0
 37 397 14 4 ZTF_g 591436145515 0 2.7498 89.2842 3.90931 26.1441 5.79737e-05 0.03886 -0.0226194 7.654e-05 198 30. 0.08148 0.08591 20.62 26.1441 1 2458345.9361458 397120155 18.78249395053 28.306217 0.738119 0.839443 59.65023920697 41.276581 1.454868 1.190673 0.208260580831621 20.1109997749329 0.0370000004768372 0.896000027656555 0.0500000007450581 2458312.978947 2458350.922604 0
 38 397 14 4 ZTF_g 591437065515 0 13.1686 90.2452 3.9105 26.1514 5.68968e-05 0.0385142 -0.0307725 7.4576e-05 198 30. 0.076875 0.076997 20.7958 26.1514 3 2458345.9370602 397120155 21.71269565523 22.722452 1.062951 0.999042 52.02995426449 35.126514 1.491192 1.162147 0.208260580831621 20.1109997749329 0.0370000004768372 0.896000027656555 0.0500000007450581 2458312.978947 2458350.922604 0
 39 397 14 4 ZTF_g 592356215515 0 2.4543 83.6495 4.25592 26.0497 4.84412e-05 0.0352277 -0.0224819 6.42164e-05 193 30. 0.08427 0.075427 20.7485 26.0497 3 2458346.8562153 397120155 34.82044777355 21.236954 1.823883 0.892779 53.21597037773 35.363163 1.514977 1.113697 0.208260580831621 20.1109997749329 0.0370000004768372 0.896000027656555 0.0500000007450581 2458312.978947 2458350.922604 0
 40 397 14 4 ZTF_r 592437805515 0 1.9411 140.099 5.23492 26.1529 3.94248e-05 0.031545 0.100719 5.14626e-05 195 30. 0.067626 0.0566 20.619 26.1529 3 2458346.9378009 397120255 22.92770934637 20.742397 1.229579 0.935980 0.7088359491 41.143806 0.017344 1.031793 0.189144535655373 19.7390002250671 0.0520000010728836 2.56599998474121 0.140000000596046 2458289.964792 2458353.960567 0
 41 397 14 4 ZTF_r 593432235515 0 1.8731 143.85 5.02428 26.1486 2.21132e-05 0.0235732 0.114623 2.87097e-05 192 30. 0.066708 0.051062 20.6914 26.1486 3 2458347.9322338 397120255 5.60857044845 17.806511 0.350371 0.910930 65.08160762816 36.243198 1.807786 1.031152 0.189144535655373 19.7390002250671 0.0520000010728836 2.56599998474121 0.140000000596046 2458289.964792 2458353.960567 0
 42 397 14 4 ZTF_g 593461575515 0 1.8571 93.3941 4.03727 26.2092 2.80728e-05 0.0268292 -0.055084 3.69479e-05 190 30. 0.064945 0.06159 20.9197 26.2092 3 2458347.9615741 397120155 44.86635841419 17.563276 2.841647 0.934055 58.88766320025 32.542923 1.821726 1.068556 0.208260580831621 20.1109997749329 0.0370000004768372 0.896000027656555 0.0500000007450581 2458312.978947 2458350.922604 0
 43 397 14 4 ZTF_g 594381375515 0 2.3356 90.8139 3.90708 26.1531 3.52815e-05 0.0307913 -0.0275848 4.67887e-05 197 30. 0.075204 0.078607 20.9341 26.1531 1 2458348.8813773 397120155 54.97743179425 18.517723 3.302567 1.015584 -1.31011033154 30.260670 -0.043586 1.116847 0.208260580831621 20.1109997749329 0.0370000004768372 0.896000027656555 0.0500000007450581 2458312.978947 2458350.922604 0
 44 397 14 4 ZTF_g 594382285515 0 2.0879 91.4377 3.8862 26.1658 3.01532e-05 0.0283949 -0.0356722 3.94336e-05 197 30. 0.07308 0.069519 20.9916 26.1658 3 2458348.8822801 397120155 25.49510833435 17.420805 1.627959 0.984133 60.38072434752 29.909550 2.032374 1.101483 0.208260580831621 20.1109997749329 0.0370000004768372 0.896000027656555 0.0500000007450581 2458312.978947 2458350.922604 0
 45 397 14 4 ZTF_r 594411305515 0 2.1744 145.122 4.68942 26.1913 2.35174e-05 0.0248746 0.0965465 3.07088e-05 199 30. 0.068809 0.055099 20.6388 26.1913 3 2458348.9113079 397120255 10.37646730346 19.016838 0.606968 0.988424 17.28033296327 36.761597 0.473231 1.030230 0.189144535655373 19.7390002250671 0.0520000010728836 2.56599998474121 0.140000000596046 2458289.964792 2458353.960567 0
 46 397 14 4 ZTF_r 594412225515 0 2.0459 144.6 4.66392 26.1851 2.26333e-05 0.0244378 0.104788 2.95441e-05 198 30. 0.065949 0.054241 20.7214 26.1851 1 2458348.9122222 397120255 30.44687152346 18.841742 1.797531 0.998842 23.55398853206 36.562546 0.648550 1.032970 0.189144535655373 19.7390002250671 0.0520000010728836 2.56599998474121 0.140000000596046 2458289.964792 2458353.960567 0
 47 397 14 4 ZTF_r 595351655515 0 2.34 144.38 5.15816 26.1604 2.42156e-05 0.025291 0.0999694 3.16278e-05 197 30. 0.067683 0.057228 20.4258 26.1604 3 2458349.8516551 397120255 -9.87757401329 22.313936 -0.492412 0.966397 27.59995769695 41.273273 0.673216 1.033497 0.189144535655373 19.7390002250671 0.0520000010728836 2.56599998474121 0.140000000596046 2458289.964792 2458353.960567 0
 48 397 14 4 ZTF_g 595416955515 0 2.5282 96.0575 3.86487 26.2208 3.49185e-05 0.03044 -0.0335312 4.62441e-05 197 30. 0.072186 0.064109 21.0079 26.2208 3 2458349.916956 397120155 41.45239847824 18.068775 2.551971 1.129468 62.995521538 30.176041 2.101661 1.115853 0.208260580831621 20.1109997749329 0.0370000004768372 0.896000027656555 0.0500000007450581 2458312.978947 2458350.922604 0
 49 397 14 4 ZTF_r 596416355515 0 2.0443 147.332 4.70833 26.1864 1.8157e-05 0.0220161 0.111412 2.37438e-05 199 30. 0.063993 0.051502 20.7651 26.1864 3 2458350.9163542 397120255 7.7393136373 17.533710 0.491002 0.987200 -75.6636112251 34.837837 -2.186508 1.034961 0.189144535655373 19.7390002250671 0.0520000010728836 2.56599998474121 0.140000000596046 2458289.964792 2458353.960567 0
